facility_name,facility_type,latitude,longitude,huc8,river_segment,permit_status,primary_sic_code,parameter_groups,parameter_groups_available,manganese_parameter_flag,compliance_violation_flag,data_year_start,data_year_end,npdes_ids,compliance_status,cwa_compliance_status,significant_violation_flag,quarters_with_noncompliance_3y,inspection_count_5y,formal_enforcement_actions_5y,permit_type_label,facility_city,facility_state,facility_county,registry_id,active_flag,source_notes
FLEXIBLE TECHNOLOGIES INC,industrial,34.16255,-82.40597,03060103,Upper Savannah,Terminated Permit,3052,[],0,0,0,2023,2026,SCR001176,No Violation Identified,Terminated Permit,0,0,1,0,Non-M,ABBEVILLE,SC,ABBEVILLE COUNTY,110000354321,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
FORTSON RESIDENCES,industrial,34.09583,-82.7557,03060103,Upper Savannah,No Violation Identified,1521,[],0,0,0,2023,2026,GAR397163,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,ELBERTON,GA,ELBERT COUNTY,110072083954,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
FQTSE LANDFILL BYPASS ROAD,industrial,34.455,-82.68293,03060103,Upper Savannah,No Violation Identified,,[],0,0,0,2023,2026,SCR10Z6N5 SCR10ZAJM,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,,SC,ANDERSON COUNTY,110071912551,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
FRANKLIN NGUYEN POULTRY HOUSES - 432 LANDFILL ROAD,industrial,34.316382,-82.938837,03060103,Upper Savannah,No Violation Identified,,[],0,0,0,2023,2026,GAR148650,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,HARTWELL,GA,HART COUNTY,110070016212,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
GENEROSTEE CREEK RELIEF SEWER,municipal,34.481083,-82.691261,03060103,Upper Savannah,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZGC9,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,,SC,ANDERSON COUNTY,110071929150,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
GENEROSTEE CREEK WASTEWATER TREATMENT PLANT,municipal,34.4725,-82.723611,03060103,Upper Savannah,Violation Identified,4952,[],0,0,1,2023,2026,SC0023752 SCL023752,Violation Identified,Violation Identified,0,1,6,0,"Major, Non-M",ANDERSON,SC,ANDERSON COUNTY,110000577082,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
GEORGE W. BOWERS ESTATE,industrial,34.36896,-82.94323,03060103,Upper Savannah,No Violation Identified,1521,[],0,0,0,2023,2026,GAR18BB63,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,HARTWELL,GA,HART COUNTY,110072073584,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
GLENEDDIE SUBDIVISION,industrial,34.43111,-82.65327,03060103,Upper Savannah,No Violation Identified,,[],0,0,0,2023,2026,SCR10Z9Y1,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,ANDERSON,SC,ANDERSON COUNTY,110071918700,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
GOLDEN HATCHERY,industrial,34.291225,-82.997093,03060103,Upper Savannah,No Violation Identified,1542,[],0,0,0,2023,2026,GAR189E6B,No Violation Identified,No Violation Identified,0,0,1,0,Non-M,HARTWELL,GA,HART COUNTY,110071356832,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
GOSPEL LIGHT BAPTIST CHURCH,industrial,34.168488,-82.199175,03060103,Upper Savannah,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZD51,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,GREENWOOD,SC,GREENWOOD COUNTY,110071915898,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
"GRAY ROCK FARMS, LLC",industrial,34.138913,-82.809632,03060103,Upper Savannah,No Violation Identified,1623,[],0,0,0,2023,2026,GAR1548B7,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,ELBERTON,GA,ELBERT COUNTY,110070568607,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
GREEN MEADOWS SUBDIVISION,industrial,34.46725,-82.65187,03060103,Upper Savannah,No Violation Identified,,[],0,0,0,2023,2026,SCR10Z9EH,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,ANDERSON,SC,ANDERSON COUNTY,110071911859,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
GREENWOOD DOLLAR GENERAL 31742,industrial,34.1783,-82.18912,03060103,Upper Savannah,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZK6J,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,GREENWOOD,SC,GREENWOOD COUNTY,110072134163,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
"GS II, INC/PLUM BRANCH",industrial,33.811791,-82.238786,03060103,Upper Savannah,No Violation Identified,1429,[],0,0,0,2023,2026,SCG730227,No Violation Identified,No Violation Identified,0,0,1,0,Non-M,PLUM BRANCH,SC,MCCORMICK COUNTY,110007025165,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
H & L FARM,industrial,34.288907,-82.88422,03060103,Upper Savannah,No Violation Identified,,[],0,0,0,2023,2026,GAR353807,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,HARTWELL,GA,HART COUNTY,110070017316,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
HAMPTON ROAD INDUSTRIAL PARK,industrial,34.629728,-82.595453,03060103,Upper Savannah,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZELQ,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,,SC,ANDERSON COUNTY,110071926796,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
HAMPTON ROAD INDUSTRIAL PARK - PHASE II,industrial,34.63262,-82.59673,03060103,Upper Savannah,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZGSU,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,ANDERSON,SC,ANDERSON COUNTY,110071924766,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
HANNA CROSSING LOTS 1-62,industrial,34.515419,-82.646277,03060103,Upper Savannah,No Violation Identified,,[],0,0,0,2023,2026,SCR10Z9JV,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,,SC,WILLIAMSBURG COUNTY,110071928703,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
HANSON AGGREGATES SOUTHEAST INCORPORATED ANDERSON QUARRY,industrial,34.421742,-82.666224,03060103,Upper Savannah,Violation Identified,1423,[],0,0,1,2023,2026,SCG730222,Violation Identified,Violation Identified,0,8,4,0,Non-M,ANDERSON,SC,ANDERSON COUNTY,110002233155,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
HARBOR GATE CONDOMINIUMS,industrial,34.51,-82.655,03060103,Upper Savannah,Compliance/Permit Schedule - Violations,6513,[],0,0,1,2023,2026,SC0021849,Significant Violation,Compliance/Permit Schedule - Violations,1,12,3,0,Non-M,ANDERSON,SC,ANDERSON COUNTY,110009704551,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
HARRIET CIRCLE,industrial,34.546389,-82.621389,03060103,Upper Savannah,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZFHX,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,ANDERSON,SC,ANDERSON COUNTY,110071916072,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
HART COUNTY BOARD OF COMMISSIONERS,municipal,34.357103,-83.048007,03060103,Upper Savannah,No Violation Identified,1542,[],0,0,0,2023,2026,GAR189510,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,CANON,GA,HART COUNTY,110071178202,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
HART COUNTY HIGH SCHOOL,municipal,34.347544,-82.924312,03060103,Upper Savannah,No Violation Identified,1542,[],0,0,0,2023,2026,GAR149502 GAR18A92F GAR18B1F1 GAR18B449,No Violation Identified,No Violation Identified,0,0,3,0,Non-M,HARTWELL,GA,HART COUNTY,110031411979,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
HART COUNTY JAIL,municipal,34.335916,-82.940997,03060103,Upper Savannah,No Violation Identified,1542,[],0,0,0,2023,2026,GAR189BFB,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,HARTWELL,GA,HART COUNTY,110071322180,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
HART COUNTY MAINTENANCE & TRANSPORTATION FACILITY,municipal,34.307676,-82.947032,03060103,Upper Savannah,No Violation Identified,1542,[],0,0,0,2023,2026,GAR18A9D2,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,HARTWELL,GA,HART COUNTY,110072149189,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
HART COUNTY WASTE TRANSFER STATION,municipal,34.308549,-82.942759,03060103,Upper Savannah,No Violation Identified,1542,[],0,0,0,2023,2026,GAR18BDDB,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,HARTWELL,GA,HART COUNTY,110072130785,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
HARTWELL COMPRESSOR STATION,industrial,34.35288,-82.93209,03060103,Upper Savannah,No Violation Identified,4922,[],0,0,0,2023,2026,GAR149994 GAR153AB0,No Violation Identified,No Violation Identified,0,0,3,0,Non-M,ELBERTON,GA,HART COUNTY,110055577718,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
HARTWELL NATIONAL GUARD ARMORY,industrial,34.345978,-82.919738,03060103,Upper Savannah,No Violation Identified,1629,[],0,0,0,2023,2026,GAR18B232,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,HARTWELL,GA,HART COUNTY,110071863345,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
HARTWELL RETAIL,industrial,34.354504,-82.915685,03060103,Upper Savannah,No Violation Identified,1542,[],0,0,0,2023,2026,GAR189D98,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,HARTWELL,GA,HART COUNTY,110007499420,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
"HARTWELL, CITY OF (HARTWELL WPCP)",municipal,34.336023,-82.92961,03060103,Upper Savannah,Violation Identified,4952,[],0,0,1,2023,2026,GAJ020114,Violation Identified,Violation Identified,0,8,0,0,Non-M,HARTWELL,GA,,110067184987,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
"HEALTHY CLIMATE, INC.",industrial,34.2888,-83.08703,03060103,Upper Savannah,No Violation Identified,,[],0,0,0,2023,2026,GAR152872,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,ROYSTON,GA,HART COUNTY,110070046188,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
HIGHLAND ESTATES LOT 6,industrial,34.3514,-82.9517,03060103,Upper Savannah,No Violation Identified,1521,[],0,0,0,2023,2026,GAR396EDC GAR396EDE GAR396EE4 GAR396EE7,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,HARTWELL,GA,HART COUNTY,110071993259,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
HIGHWAY 81 STARBUCKS,industrial,34.44406,-82.66743,03060103,Upper Savannah,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZHJY,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,ANDERSON,SC,ANDERSON COUNTY,110071953540,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
HILLSIDE DRIVE SUBDIVISION,industrial,34.521389,-82.681944,03060103,Upper Savannah,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZBB9,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,ANDERSON,SC,ANDERSON COUNTY,110071916601,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
HOANG HA POULTRY FARM,industrial,34.294703,-82.949644,03060103,Upper Savannah,No Violation Identified,1542,[],0,0,0,2023,2026,GAR18BB7B,No Violation Identified,No Violation Identified,0,0,1,0,Non-M,HARTWELL,GA,HART COUNTY,110072083428,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
"HOBBS STREET INDUSTRIAL, INC.",industrial,34.29203,-83.10476,03060103,Upper Savannah,No Violation Identified,1542,[],0,0,0,2023,2026,GAR18BAEB,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,ROYSTON,GA,FRANKLIN COUNTY,110072073937,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
HODGES PROCESSING FACILITY,industrial,34.24711,-82.2471,03060103,Upper Savannah,No Violation Identified,,[],0,0,0,2023,2026,SCR006280,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,HODGES,SC,,110071202202,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
HOMELAND PARK WATER DISTRICT OFFICCE,industrial,34.468056,-82.655278,03060103,Upper Savannah,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZAAF,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,,SC,ANDERSON COUNTY,110071913928,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
HOMETOWN FARM LLC,industrial,34.30649,-82.97373,03060103,Upper Savannah,No Violation Identified,1542,[],0,0,0,2023,2026,GAR1883E4,No Violation Identified,No Violation Identified,0,0,1,0,Non-M,HARTWELL,GA,HART COUNTY,110070673733,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
HONEA PATH ELEMENTARY SCHOOL ADDITION,industrial,34.47539,-82.44326,03060103,Upper Savannah,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZC9E,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,HONEA PATH,SC,ANDERSON COUNTY,110071932790,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
HUNTER CREEK PLANTATION PHASE 3 LOTS 4 & 9,industrial,34.2022,-82.2513,03060103,Upper Savannah,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZFGL,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,,SC,WILLIAMSBURG COUNTY,110071925031,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
HUNTERS CREEK PHASE 2,industrial,34.200053,-82.223943,03060103,Upper Savannah,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZEY6,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,,SC,WILLIAMSBURG COUNTY,110071915716,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
"HUNTERS CREEK PHASE 4 LOTS 15R-18R, 1N-3N, 5N, 6N, 8N-11N, 14Q-17Q & 22Q",industrial,34.201667,-82.246667,03060103,Upper Savannah,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZENJ,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,,SC,WILLIAMSBURG COUNTY,110071911995,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
"HUNTERS CREEK PHASE 4 LOTS 53, 54, 56 & 57",industrial,34.204444,-82.247222,03060103,Upper Savannah,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZERK SCR10ZGCN SCR10ZGH7 SCR10ZGTY,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,,SC,WILLIAMSBURG COUNTY,110071919604,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
HUNTERS CREEK PHASE 5 - 41 LOTS,industrial,34.196667,-82.239444,03060103,Upper Savannah,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZFQD,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,,SC,WILLIAMSBURG COUNTY,110071913283,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
HUNTERS CROSSING,industrial,34.2022,-82.2513,03060103,Upper Savannah,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZCZH,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,,SC,WILLIAMSBURG COUNTY,110071925762,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
"INTERSECTION IMPROVEMENTS US RTE 29, S-331, S-149",industrial,34.5825,-82.555278,03060103,Upper Savannah,No Violation Identified,,[],0,0,0,2023,2026,SCR16Z0A6,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,BELTON,SC,ANDERSON COUNTY,110071814701,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
J&R FINISHING COMPANY,industrial,34.099507,-82.83839,03060103,Upper Savannah,Not Applicable,,[],0,0,0,2023,2026,GAU060179,,Not Applicable,0,0,2,0,Non-M,ELBERTON,GA,ELBERT COUNTY,110071176301,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
JACABB UTILS LLC THE SHOALS WWTP,municipal,34.51,-82.655,03060103,Upper Savannah,Violation Identified,6513,[],0,0,1,2023,2026,SC0021873 SCG570008,Violation Identified,Violation Identified,0,3,2,1,Non-M,ANDERSON,SC,ANDERSON COUNTY,110002186349,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
JACK DAVIS POULTRY FARM,industrial,33.751997,-82.591064,03060103,Upper Savannah,No Violation Identified,1542,[],0,0,0,2023,2026,GAR189D59,No Violation Identified,No Violation Identified,0,0,1,0,Non-M,WASHINGTON,GA,WILKES COUNTY,110071335081,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
JACK'S HAT ROAD - LOT 59A,industrial,34.26911,-82.77136,03060103,Upper Savannah,No Violation Identified,1521,[],0,0,0,2023,2026,GAR39743E,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,ELBERTON,GA,ELBERT COUNTY,110072143987,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
JANE FARM LOT 6,industrial,34.4126,-82.96973,03060103,Upper Savannah,No Violation Identified,1521,[],0,0,0,2023,2026,GAR396DC3 GAR396DCC,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,HARTWELL,GA,HART COUNTY,110071960463,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
